lag,median_U1,p16_U1,p84_U1,p2_5_U1,p97_5_U1,median_U2,p16_U2,p84_U2,p2_5_U2,p97_5_U2,median_R12,p16_R12,p84_R12,p2_5_R12,p97_5_R12,median_S12,p16_S12,p84_S12,p2_5_S12,p97_5_S12,median_leak,p16_leak,p84_leak,p2_5_leak,p97_5_leak
53,0.10295643555430403,0.08668920822170088,0.12226279314694759,0.0672806994377032,0.1381811341654725,0.024276353016986815,0.009278352860970968,0.04267853552724649,0.0,0.06253640639255997,0.4279201775793189,0.41550231626354045,0.44076859154883685,0.40475696813560097,0.45455357815475633,0.44088686043130343,0.42438713902106245,0.45910724049703977,0.41131426854094705,0.47593100239075586,0.6311004895578511,0.6204688497705972,0.6417256692230309,0.6057503637504286,0.6534791778742338
54,0.10182435261314234,0.08561619817945507,0.12340689256415016,0.06552234427734346,0.13697651164274188,0.020836430500880403,0.00909959685299622,0.040506977296927926,0.0002846939970021451,0.061004864514454644,0.4275707442832597,0.4166777337325731,0.44136142298754844,0.40227906965267507,0.4541479646078251,0.443230605031343,0.42903091301614316,0.4608155173864439,0.4132478199986827,0.47717222962538,0.6335707141209472,0.6205871805526871,0.6441677615715924,0.6089823670068795,0.655930918257857
55,0.10366659319694169,0.08159133504064181,0.12260856531886484,0.06159648893050728,0.13842028220840852,0.021196371086011117,0.007595068536636632,0.04028941977374784,0.0003174174772743018,0.06185642441958089,0.42697106447121297,0.41578879303058625,0.43971502736649765,0.4006327882893864,0.4518487575156299,0.4457768027034048,0.42964285262470797,0.46545583755183395,0.41478993749242216,0.4818158323802995,0.6343542444304786,0.6218685598850292,0.6459990629758551,0.6136981785116249,0.6574534435237908
56,0.10230072188857009,0.08208566087271095,0.12127595373977725,0.05884221110629511,0.13671259029550129,0.023157998990508834,0.008856654970577055,0.042577037109703994,0.0,0.0611044670196658,0.4259304387790782,0.41487631465031305,0.4372403742331114,0.40163907898542117,0.4494629091167465,0.4476523028548286,0.43085836143254713,0.46588650783431623,0.41561635939624436,0.48306180746485533,0.6344349092827877,0.6231402873432875,0.6480133540027683,0.6154503166633043,0.656888980802566
57,0.10243601673455206,0.08184121549248706,0.12023739039566365,0.05547887584845676,0.13606345424567354,0.023720776728294625,0.009046769076716935,0.04157727308522809,8.940537271120409e-05,0.0620709181427855,0.42397154744223775,0.41329423574353324,0.4340776664745457,0.40166378458599894,0.4480894912720481,0.44763791418420396,0.4325339943389548,0.4677900800225527,0.4188629060009826,0.481304992041461,0.6354409792470241,0.6247712694353854,0.6487323842717704,0.6171939105409138,0.6596307680594463
58,0.1023581574703529,0.08108780446248776,0.1213233405434003,0.0571433846697281,0.13316522477795506,0.024672662731009605,0.008119778713453962,0.04441758222967631,0.00018870302695111785,0.06169339676690221,0.42156192631781664,0.4103513221625497,0.4330007011395552,0.39882871932354724,0.4453804532819338,0.45069386836777475,0.4322162785951704,0.4688483935225306,0.41782329765450826,0.48408622826250663,0.6365262148319342,0.6241063401852771,0.6486685596428687,0.6156468075360461,0.6609240686636811
59,0.10255819557176986,0.08043622942693883,0.12279555116237714,0.06134864722884773,0.13585330637343626,0.024299602504496337,0.009255553704077537,0.04620869624547216,0.002014200979998969,0.06433645962068318,0.41747078040647345,0.4068813919430772,0.43003820907128565,0.3926498990994245,0.44108373500805853,0.4535914228567618,0.4349102018489732,0.467716505933947,0.41872492271694667,0.4844443045611204,0.6349171792030333,0.6223058531707657,0.6460898211514443,0.6123555856669955,0.660711030228797
60,0.10431093487624793,0.08164125891358828,0.12509310686276418,0.06160030367484141,0.13953368530555288,0.025791743517932134,0.009964947596562218,0.04961844479044999,0.004113526187286525,0.06746903093592005,0.41324650506021887,0.4039145619851338,0.42598557846962504,0.3873952846033891,0.4385305745943982,0.45502198404521155,0.4350016342199384,0.4685985615421624,0.4179612876668258,0.4855456226071061,0.6344043892950916,0.6216160874885662,0.6440710285591111,0.6101094207771879,0.6576884401737081
61,0.10697711225281195,0.0866414802384219,0.12912801363651172,0.06725738928531251,0.13789231351904363,0.026652335169963848,0.013283101048613034,0.05194213560105175,0.005333880720395045,0.07008413681396541,0.40929188051045123,0.39873146965166795,0.4208600852539754,0.38489263894872094,0.4288091189703582,0.45501174969634345,0.4382905715755338,0.4671442170506349,0.4192945641388203,0.48648591575562217,0.6335168855615936,0.6203969267019407,0.644753576943533,0.6082346597791324,0.659414176047926
62,0.10753362514123724,0.08843691714170908,0.12775972657318269,0.0712820267657319,0.13673846841398563,0.03152990063570596,0.01699082657986985,0.052574228298434465,0.007862004220821246,0.07501381014314785,0.4067162465506251,0.3971226105108655,0.4173501574029208,0.380959192198966,0.426551730165622,0.45176747084387475,0.4371026482764644,0.46692101229341326,0.41792839844384533,0.4817780459925677,0.6343048981814875,0.6226443733428411,0.6468877602912061,0.6129435941368065,0.6608418422557184
63,0.10780932235232604,0.08668679039306527,0.1254012535448201,0.07013294656615536,0.14049801004337803,0.03641592441958452,0.020120203655210413,0.05591501683045303,0.009175474801608581,0.08067323852067353,0.4061008755171287,0.3920092595115448,0.41421370879301644,0.3786985126155586,0.4241980477689108,0.4503185897134594,0.4367745069273562,0.4664343378664988,0.417362172907701,0.48329431142927737,0.6356148967443864,0.6263629530313775,0.6484048907941196,0.6157657029487725,0.6605194299901264
64,0.10868224602539481,0.08787192105148028,0.12653378869349588,0.06927071553230693,0.13936946249312734,0.04164997650919877,0.023846547795502736,0.05999080277749938,0.012744292607108965,0.08400588775642258,0.4033175644922022,0.388178521588872,0.4119391714453976,0.37608314546837385,0.419973997912227,0.4465989626234849,0.4344852855601828,0.4640650560176022,0.41595532798190493,0.48162541717413154,0.6395749764793472,0.6280188321410568,0.6499676971513958,0.6195806313314197,0.6645880353944292
65,0.1076132227962581,0.08711667556114804,0.12593344425848765,0.07108648943871075,0.1426772277655089,0.04712466969622862,0.029058682017342966,0.0648746168698339,0.0191844263010109,0.086708758531233,0.39908072905341446,0.38346041166236616,0.40934515995633575,0.3734133667081521,0.4158319604448279,0.44806034631362546,0.43503620683000965,0.4631376942494312,0.4197535793635476,0.48421284971345085,0.6423154405813793,0.6284765774604891,0.6518579524008334,0.6214237814880026,0.6655580463961466
66,0.10809150898769444,0.0878516491090389,0.12573911372497434,0.0755535198420171,0.14346377765638585,0.05181381450850445,0.034633360608609616,0.07019325892619621,0.023113193252980935,0.09332026952822334,0.39281516590708276,0.3810838984703113,0.4039751570453744,0.36519279934538057,0.4149213804802085,0.44828730490670676,0.4335009384540305,0.4638507463605198,0.4198378525882559,0.48325714633387556,0.6434430937317013,0.6316852890622066,0.6541244342883059,0.6238803209472545,0.6669014112309654
67,0.11002366906290585,0.0855179357438745,0.12570974494870074,0.07503740813424431,0.14521449091807176,0.05567623463300905,0.038465199997549486,0.0731955571144038,0.02770525665525116,0.09736251584204203,0.3850924674940755,0.3733205900535646,0.3978865024141352,0.3599850375615912,0.4090578899763028,0.45156971215857844,0.43557694587735796,0.4675898797445639,0.4180101054258035,0.4851685729822455,0.6441878848327065,0.6326233257821757,0.6553293379408008,0.6248103813328296,0.6671038718545793
68,0.11094251440231898,0.08784294204211072,0.12605478730038652,0.07480718640541255,0.14151013461232662,0.06042454976139756,0.046818820016272536,0.07673725015406774,0.03194398984612519,0.10002819661055884,0.3789471517770989,0.36376011641124195,0.3911093763326202,0.35225268970820983,0.40405796678503897,0.45294344405671694,0.43689821110535415,0.4687907660823809,0.41910703915593556,0.48772458884227543,0.6452181859781474,0.6330559843911093,0.6557339064673685,0.6240829816726782,0.6678678155567426
69,0.11065273016065469,0.0883843843981193,0.12395511137753852,0.07375685187589599,0.14018205639689063,0.064314035923665,0.05190689872482182,0.08359554661246718,0.03466112333284581,0.10172438375464893,0.37263412008197644,0.35740220439789433,0.3871770272335521,0.343997005402391,0.40047621231393654,0.4545328528209177,0.4382759571376189,0.4689797880120221,0.4210095152245165,0.48179074158144375,0.6458050548649836,0.6360315934996933,0.654991358884835,0.6265896453523467,0.6671545470646104
70,0.107755968313472,0.08909312898135907,0.1213284803825301,0.07340163166253261,0.13888646067096827,0.06899412502062952,0.054415355042662435,0.08772901057893298,0.038238564624668625,0.10976247349654965,0.3680273591648219,0.3522548388715934,0.3818004153282265,0.3393737005822132,0.39438500499346063,0.4554524862532734,0.4395555541830261,0.47044472241297985,0.42780688850758064,0.4824251366586834,0.6466362684022642,0.6378274148137261,0.6560981821066018,0.6265024630619732,0.6682171129897196
71,0.10395090052143063,0.08579375693496624,0.11948696099588828,0.0723421625182724,0.13456586387978084,0.07309171211311709,0.05966081075398475,0.09567380704281207,0.04119091081061547,0.11356022492312169,0.36473767418583836,0.34894160325433504,0.38094510112779867,0.3311029636099985,0.3907871569311482,0.45678562480232165,0.44111795825076755,0.4724051595500814,0.4307767210795665,0.4847711227777392,0.6466803277454414,0.6384489716017566,0.6580241132966407,0.6297977491753016,0.6682543800121357
72,0.10468350918616107,0.08552550529314515,0.11595060554626951,0.07164330365399325,0.12959909906128164,0.07723294400162599,0.061841716051620886,0.09801224537660967,0.04572871132147545,0.11561616983458177,0.36169438240258767,0.34495266191526724,0.37778250369978833,0.32588592682516343,0.3863228316895226,0.45821129367281016,0.44259886261315456,0.47447743637797096,0.42682203370422794,0.4879423940838428,0.6479692776715085,0.6380950636818485,0.6577919487084514,0.6299449941134196,0.6704657657849542
73,0.10100739656227148,0.08348666308995824,0.11366338998313093,0.07264416830513534,0.12724194709934863,0.08394382217233208,0.06480384170567817,0.10049693275981118,0.05044863982583337,0.11985914729426268,0.35613906957865316,0.34221599402785796,0.37472892963461696,0.3194483426352285,0.38416773246788816,0.458509324212094,0.44478746269456054,0.47476487728185873,0.42538899965085364,0.4902805651606507,0.6491317497659594,0.6393328858066922,0.6572554133642454,0.6303138650809474,0.6719079620247816
74,0.09790100186136894,0.08244830795905614,0.11316372954933504,0.07371239768047573,0.12117506166065892,0.0878970850507553,0.06989837748312286,0.10529229285672423,0.05431390873654408,0.1222417619559291,0.35436666103617337,0.339100054354407,0.3718323729972755,0.3151858632550503,0.38456366275711035,0.4599190572285706,0.4455040270857398,0.4753481315769643,0.428328063271135,0.49073143784551054,0.6493712593051724,0.6387104611001585,0.6588318093958786,0.6306223452016875,0.6742656766977058
75,0.09523333930437165,0.08024305801119816,0.10999118692631331,0.07051618704988889,0.12129049213009048,0.092345042356438,0.07474804240740192,0.10879007294154881,0.05978932573689179,0.12881053544987264,0.35287111274338534,0.33584828324444654,0.36877608636848613,0.3153509918870224,0.38166120598925457,0.4617465917193747,0.443543563197326,0.4762992535466884,0.43206010773542197,0.49200427525824375,0.6501909113547126,0.6393077985770312,0.6605657953221187,0.6290833926430395,0.6729212184988245
76,0.09113018537634562,0.07812550100325856,0.10745086973016982,0.06508250237317079,0.1291961799032394,0.09306252173579743,0.07892926392816442,0.1130780789926032,0.06192980812483375,0.12963633059449867,0.3538088153417912,0.33379038857262483,0.36803250655669334,0.31450968251352596,0.37882422373752367,0.46105379788246836,0.44302354094797824,0.4779113020831786,0.4275641310541168,0.497195147627391,0.6513232938116076,0.641394566328705,0.6608458789690007,0.6311479426817349,0.6701731952421056
77,0.08930923965008505,0.07743501641166044,0.10695398367235129,0.06241523934573232,0.1341305871164722,0.09431469844013521,0.07763287149779334,0.11551424748512441,0.06388928989691287,0.12871698126758926,0.3525012446579123,0.3320240443279842,0.3674586523719812,0.3179157773438175,0.3784762724827845,0.46247544971122756,0.44499978649252314,0.4802546836262352,0.4260721766308866,0.494994024440644,0.6542693935827713,0.6425933132986926,0.6636359915435093,0.6339148489015353,0.6725862728058022
78,0.08832088705520186,0.07518482080349029,0.10595941694402572,0.06291515601825076,0.12953489833754794,0.09781207526687251,0.07994338066162428,0.11994689170267762,0.06654882995110623,0.13137848734404906,0.3522112053766089,0.33111642409059766,0.3655610270016976,0.3223556699629625,0.37907351071897805,0.46073600860224495,0.4452567422179435,0.47835018578191735,0.42578066070579923,0.49314935004113836,0.6577931186974075,0.6450830989770143,0.667771459721109,0.6378853543339084,0.6770154742775514
79,0.08481566017207703,0.07362628201825,0.10194134719923252,0.05870367146953939,0.12280207510719914,0.09781582482789933,0.07843199409001338,0.12033263296492289,0.06719985980921674,0.13329829017325578,0.3519160545916462,0.33139478086955043,0.36651194378042085,0.32349962172112035,0.3790538849529999,0.46204227076108995,0.44448113794291133,0.4794900998459687,0.42414610087485244,0.49542984850311006,0.6601192388940924,0.6495774146385233,0.6699452069308601,0.6401900932267414,0.6814603522259199
80,0.08560626457489273,0.07165725438898665,0.10149027333290125,0.05581096252466911,0.12440640117894203,0.09806696438681577,0.07974910133352837,0.12022077118931564,0.06522573961953886,0.13300384010052504,0.3519771631209192,0.33257347535637527,0.36903039204362703,0.3212153673080133,0.3800163250256122,0.46330573791622987,0.44546476329506585,0.480308504152787,0.4263484686746026,0.4964398299398481,0.6646372914201126,0.6539466466510522,0.6724339900047092,0.645379250961348,0.6863569666771238
81,0.08902676870553254,0.07377219343782762,0.10259348948927245,0.05706363909402268,0.1281085939247334,0.0987957528044838,0.07780641020839792,0.12141087744198732,0.06562658848603532,0.13332388981307788,0.3490334177066448,0.332149198909714,0.36684232016897605,0.31590870592301296,0.3769492737853848,0.46351089660434885,0.4430586796453568,0.4787444060696772,0.4270145211388246,0.4961545726561956,0.6685205081234933,0.6588551491946995,0.6781942258061602,0.6501957994273787,0.690763613600117
82,0.08898501972025966,0.07165188186570509,0.10361584884890673,0.05628802328713529,0.12522114196888612,0.10225737242435978,0.08040828731353883,0.1236164764163486,0.06658737555005913,0.13709732824422996,0.347125833630178,0.33288820126934027,0.36587647828682063,0.3134442565436946,0.37728371102448144,0.46494525167639816,0.4420727888209009,0.4795970269689291,0.42507728948627044,0.49344222754595995,0.6737067505866943,0.6625851917187381,0.6815601145076527,0.6524464752825208,0.6961288478824236
83,0.08649004589715695,0.07030825568563437,0.10401371532549776,0.054646781149347214,0.12478342706041726,0.10379061509682393,0.08009646672476854,0.12337901814932986,0.07056735977908524,0.14030443620970803,0.34605217585353315,0.32930545757951657,0.3615165402594157,0.3099216138456106,0.3765173541173779,0.4668343983588743,0.4447987269016209,0.48094559640769297,0.42148852856688523,0.49613290462537696,0.677488968189102,0.6665652026344134,0.6873358024549797,0.656231780954803,0.698687517441662
84,0.08408140276036519,0.06768877614550751,0.10831317198609734,0.05439089237944369,0.12404598793506134,0.10358781341652787,0.0820088630884984,0.1264815142900866,0.07124367205365381,0.13905764891495342,0.34436805234031553,0.3253012125757125,0.35636953501658414,0.3081655857096755,0.37191175452215347,0.46742718535384586,0.4470875496088826,0.48456554861978574,0.4204611437636071,0.5010708296887803,0.679183395390348,0.6682016971382527,0.6901487057606815,0.6587913321375117,0.6995712295294606
85,0.08510520816244667,0.06752597011546149,0.10782559816590698,0.05494066558987749,0.12665787152223643,0.10514499520911313,0.08531922983101942,0.12574671717992064,0.07227277558199785,0.13802400064792397,0.3403721071746203,0.3213597147198271,0.3567212566544004,0.30425551468587086,0.3689533763837882,0.46875245981664504,0.4500385175524807,0.4859682109292382,0.4227684998595141,0.5012784484829732,0.68113899343211,0.6692604296299216,0.6916723947522129,0.6604474184741016,0.7011636115744345
86,0.0852782117846481,0.06920983564184065,0.10568763827411302,0.048761738841412494,0.12612977464678976,0.10745320238831765,0.08764432608960056,0.12632863516224854,0.06898047712261382,0.13917914868652725,0.33710454468649237,0.31849247553424426,0.3539562255619257,0.30042115704686206,0.36915441682427513,0.47210913620506245,0.4531397821494422,0.4902349894027723,0.43122742292658844,0.5075825716173298,0.6837468640459009,0.6713678336760436,0.6933407599326241,0.6625761504967079,0.703880184863743
87,0.08385443400994502,0.06507419873212904,0.10661067864438875,0.04598604832682587,0.12667058708350643,0.10899961692336249,0.08773472700322264,0.1253382738355975,0.07196731284909752,0.1394744422666102,0.333787327530901,0.31391272624389943,0.35104264208852687,0.29603280806840976,0.3643976650350014,0.4761565441810858,0.45537595113486606,0.4930558021711203,0.4336919957075937,0.5125552352374256,0.6861301005752751,0.6755121118209588,0.6950058612187708,0.6650192496325559,0.7054222884816767
88,0.0850568509506,0.0648797764799464,0.10795709857985372,0.04307655594945177,0.1262648944166642,0.11079035514161892,0.08638505287783221,0.12564208981827946,0.06993040367849822,0.14241682010882006,0.32942261953242225,0.31131740002225433,0.3482243640975023,0.2947039266901505,0.35922205061377627,0.47919957227377585,0.45656359162697585,0.4945746439549696,0.4420191020209455,0.5158640424885519,0.6874444882898336,0.6788470824930875,0.6964837482018928,0.6684102068837889,0.7074165224617918
89,0.08265284281234163,0.059788962854924764,0.1075703856015237,0.04025299487561074,0.12465414482441167,0.11214778290608823,0.08662482169541826,0.12705347559513214,0.07125811835471495,0.14374315282329353,0.32616965794900976,0.31129268313467,0.34617807066201034,0.2900467907162201,0.357056761045631,0.4788321806828202,0.4597438837873001,0.4980731349554246,0.44537301544524566,0.5168597592779718,0.6887463717747312,0.6815092705622106,0.6978555770109921,0.6704896586901756,0.7086363039996646
90,0.07985967724360893,0.05655415550107416,0.1041576997826975,0.0368485562614018,0.11867495827775329,0.11704610143112405,0.09099714139058017,0.13136868131188237,0.07441147295467543,0.14515347194107053,0.3249253388704236,0.3112189452514009,0.3444080606470004,0.2910565748971821,0.35327004752400554,0.48079094301954506,0.4611082688230669,0.5013098622486599,0.44559028185536953,0.517464839849628,0.6899201559727859,0.6824904289967766,0.7002831168318923,0.6708727075662575,0.7098938083214278
91,0.0775758249330184,0.050617647840713015,0.10004649193044221,0.03572176353452925,0.11186388152995654,0.11642944639936476,0.09187209656600952,0.13568634161540746,0.07642710845337844,0.14828014828130998,0.32567104797631263,0.3096840938504129,0.34368619182326576,0.28957993498085416,0.3549625460352112,0.48316367687746176,0.4625196687781796,0.5044984316223964,0.4471027177815972,0.5209839921750717,0.6901778088591516,0.6841783734111978,0.6993392048140105,0.6701027567278403,0.710862564695823
92,0.07531427683225224,0.04834214868920687,0.09456162835431006,0.03201900272425738,0.10952024509132295,0.11814330056436954,0.09372768303744465,0.13751902392344353,0.07953503784362152,0.15083197275111132,0.32408760078970134,0.30807345430834127,0.3396362601888022,0.2884463591284955,0.354969179510455,0.4890827648067749,0.4666187818511961,0.5055532874846734,0.44898477401851206,0.5231706449408747,0.6899679359007246,0.6834488308234078,0.6996659725549258,0.6690640690521227,0.7107043015517106
93,0.07001341726730576,0.04579679715078718,0.08660686158691436,0.02787451654515325,0.10765417468161137,0.12040211937810566,0.09881206517171966,0.14161241139612885,0.08047589654138036,0.15294675909912964,0.32278809427949146,0.30566581695010414,0.3352944112755341,0.28832592262135276,0.3494706086196755,0.49190884947348074,0.46904398497838534,0.5091715004332028,0.4502988306633541,0.5279587923748666,0.6907690849564578,0.6820734265487711,0.7002398718888447,0.6689651115237649,0.7104484580475418
94,0.0636026917014589,0.04508895125186656,0.08140475606103882,0.02688057963535081,0.10524940731114713,0.12799907384712456,0.10296984703388123,0.14968820488712603,0.08579783799922663,0.16077796775519973,0.3197499843587489,0.2999630244887862,0.33362250277835176,0.28526060861682856,0.34492864324590694,0.49159352066658685,0.4720770340898408,0.5102774373166344,0.45272404478597833,0.5258156332820045,0.6908618229388466,0.6792156521205845,0.6987623740138238,0.6704616422193291,0.7100285762000326
95,0.05768613042700661,0.04208289090647651,0.07592251725707601,0.024954928316121953,0.09720636026084595,0.13840971645698907,0.11341806095096614,0.16116585919720042,0.09277696341967329,0.1745385398510432,0.3138957843696664,0.2961853014366476,0.3288923324685146,0.28002751530294123,0.3385967775032291,0.49176402313450907,0.47365329135368733,0.5109879019843155,0.45224749838118883,0.5238873176959223,0.6901935858367249,0.6798001075279815,0.6994918666792804,0.6711483689857098,0.7110355002073113
96,0.053867362111592924,0.034580933097823494,0.06995439876458635,0.020440854643564797,0.08964606291523229,0.14469912519214484,0.1215526887157549,0.1734345437189272,0.10100224916523562,0.18577151076564005,0.30871233908097845,0.2900453244389886,0.3232394584114297,0.2754300096257958,0.3358852310585021,0.49436419942725385,0.47695176406568857,0.5122096737795491,0.4491054532761772,0.5304157099782573,0.6908678830039667,0.679023314150776,0.7001731244336962,0.6703930562110398,0.7075510062758905
97,0.04796639315415865,0.029910910296141915,0.06467133122153532,0.014493092945635064,0.08466504003529181,0.15497209612441604,0.1305312128413484,0.1825724364937262,0.11014296030664752,0.20096408359278015,0.3019856964897631,0.28432878029132586,0.32074679621976426,0.27064573472441134,0.33262420519649843,0.4960635112638192,0.4769096939681768,0.5150656935100926,0.43919979621224986,0.5330630642050921,0.6913461831407066,0.6786929785829633,0.699641266245271,0.6696034620370944,0.7078927480879191
98,0.0434056451184682,0.025003722312755088,0.058942697531333584,0.011330197256823443,0.07761451045491731,0.1623747978333972,0.14164332416207237,0.19199113686417402,0.11488181105242319,0.2105449211584722,0.2990613127532973,0.279115314766149,0.31513510902655195,0.2644387982907115,0.32796985193461625,0.4957545720692238,0.4788087254793325,0.5175909971257581,0.43960189054597015,0.5339678245666956,0.6894597268256208,0.6772253358725081,0.6990656867794428,0.6694657975780048,0.7080691015089733
99,0.036346530413243205,0.021048915303578487,0.052751222611552816,0.00898297068385794,0.0727775803480208,0.1721373738632815,0.15312358195282166,0.20846327446274376,0.12646725977426926,0.2262927081028684,0.2937396956299485,0.27524184839277427,0.31054117599747405,0.25976537881491635,0.3252069001703095,0.4928593856860215,0.47366369754589105,0.5166087221261788,0.4426945028377733,0.5293076821910091,0.6901317413401555,0.6783051333188721,0.6992735512738772,0.6695624164617758,0.7098607139572541
100,0.03039137307265458,0.01721806748977967,0.04624807236569476,0.005525848471825508,0.06671830893015773,0.18907579937064797,0.1654748731616467,0.22068539249844485,0.14204315812439516,0.24086486088109707,0.288543984276735,0.2698046057598399,0.3063852535672829,0.2541881413901884,0.3202576757334504,0.48766876052872987,0.4690341596421085,0.5126597406010429,0.4407007801687779,0.526184458024002,0.6915896052808905,0.6800765695384752,0.7004819070051154,0.6722997865855753,0.711885318428636
101,0.026189016247287353,0.012597833047913298,0.039723436764586346,0.0021376375297850036,0.057145195289499504,0.20507059642393233,0.1766708863951484,0.23568956126118354,0.15551250113980425,0.2555430733425117,0.2842564680389489,0.2681893155343118,0.3049211072161403,0.2513172483418724,0.31354334339637446,0.4842834466071675,0.46163897595153713,0.5094169167013461,0.4423677734417817,0.5225793460013567,0.6912734061980428,0.6801480188450093,0.7005622108404896,0.674071233992485,0.7114050678671002
102,0.023566913217794014,0.010754845056516396,0.036154451037365185,0.001398660930182561,0.04978069460576209,0.21809106674789328,0.19031716321737566,0.24897135621253144,0.17118553840945774,0.2730524864664692,0.27949501116827047,0.2639738399873868,0.2999601400995469,0.24468291481111418,0.31025556942696103,0.47692644235926085,0.45500618025939377,0.498624085676911,0.43944955029569605,0.5148895241384163,0.6914362981305068,0.680655474768576,0.7005419270741344,0.6733892765575284,0.7116585278084729
103,0.020833097672954663,0.009115115072976604,0.031292031331464305,0.0006933777586919221,0.04537928591207625,0.22998588926203742,0.20327416210656138,0.2615816486543015,0.1801396354712919,0.28953018156243604,0.27517639026867174,0.25978550462759287,0.2972932843886422,0.24034206148074813,0.30962618737577563,0.4692236054304684,0.4475616548452773,0.4912962806380718,0.43132887654742497,0.5096867802808657,0.6917509300855575,0.6799931444358758,0.7007908264621777,0.6734848269019391,0.7103263120164699
104,0.017580479269393448,0.006500898179014348,0.027464067110607192,0.0,0.03952901206536153,0.24264092170743878,0.21539320127124736,0.2724173659200754,0.18850485837130557,0.3018227431880542,0.27369276394913883,0.25661758688410685,0.2958438925126861,0.23689190865804247,0.30756184287519805,0.4619727299087247,0.44125074066055153,0.4831858817800903,0.42163565742201287,0.5038995258544126,0.6900513791430398,0.678875841184554,0.7009958269584505,0.6711242399465829,0.7113081876851483
105,0.014937675923646544,0.006113974965020611,0.02390648145823358,0.0,0.03455959527172874,0.25568323639873436,0.22407459349940606,0.28248999459062063,0.19426912433023547,0.309205852874917,0.2723198964335817,0.2548822932477426,0.29111300137361523,0.23455299137242858,0.3095182631133103,0.45756565837264623,0.4348112601821175,0.4772469759117016,0.418191694613359,0.4968261338431584,0.6883053692968002,0.6782814623706045,0.6995177000644731,0.6693110715548085,0.7113998598988099
106,0.011877263117994866,0.004521387389162168,0.020708647168119095,0.0,0.030182530936682567,0.2651748585631538,0.2368422569084586,0.29345708956213484,0.19786972150264986,0.3250457008393848,0.27181145735588985,0.25237639558122105,0.28842798388381086,0.22954962078014868,0.30785906410004926,0.4506766523863747,0.4312960732846808,0.47198695898464904,0.41142034443661923,0.49444725315549215,0.6871222152201356,0.6767142711288677,0.6975629706713983,0.670088016573341,0.7089048604528997
107,0.00856393055304944,0.0019150212498563759,0.01623078467310674,0.0,0.027427701913791493,0.271612000590302,0.24124118844376538,0.29931763371471204,0.20030349343095638,0.33918205946676155,0.2720148655974264,0.2524366584944917,0.289286022550406,0.22626753637284042,0.3074751200254696,0.44693847813107435,0.4265135720234332,0.47092482107801675,0.41069860104981665,0.4917987203369955,0.6843440483734864,0.6728629158503439,0.6954465106350025,0.667327834650257,0.7072954515915256
108,0.006596156093336834,0.0,0.013888615305869817,0.0,0.025397443725354112,0.2767421385031055,0.24346477050637014,0.30186556473634213,0.20299570837098257,0.3421958922367914,0.26841082406350925,0.2524814123467424,0.2886969728731159,0.22322810251056235,0.30924110894078244,0.4468775430175135,0.4240377404297216,0.4677298212581066,0.41029419705097947,0.493000517458916,0.6815180874357876,0.6719259445759814,0.6935178582974936,0.6636904904743302,0.7062054705231046
109,0.004155944601475484,0.0,0.01221971835701489,0.0,0.02279373164835062,0.2780670989047713,0.24568293871700744,0.30273705062513634,0.21104576534655534,0.3442325800314988,0.26991415776731276,0.25341049359328965,0.28827594108754406,0.22301888315188223,0.3091698687138519,0.446121828350563,0.4239626517614889,0.46695946532534777,0.41213014502736767,0.4883099782081329,0.678542575865051,0.6702300225655261,0.6907334079806154,0.6628239126658402,0.7031854404501229
110,0.0028731403661185827,0.0,0.011905273743335542,0.0,0.021239844770073808,0.28086901333644665,0.2491604053091313,0.3069706276116393,0.21152378221073356,0.34510089083784135,0.2713948357683561,0.2534018089408219,0.28889324048605636,0.22519690546887727,0.3104566188583221,0.44592203316199275,0.4226227524169808,0.464775024034555,0.4107002908562427,0.4878302636916221,0.678099415893756,0.6674468167079385,0.6886463204662041,0.6599444774667825,0.7010553644920372
111,0.0026355024531070476,0.0,0.011422632126985065,0.0,0.021764067020502147,0.27572762420068964,0.2465444146362975,0.3100488864073976,0.205060231054319,0.3433991715149829,0.27237070797610685,0.25273208971904326,0.29020345568576184,0.227537938821684,0.3121828827609128,0.44546297103173566,0.4257946702117038,0.4644205704079426,0.40818803306461304,0.49512700216172667,0.6754126009527817,0.664835409944332,0.6845756080885076,0.658464553857015,0.6988303122959257
112,0.0030672157575696844,0.0,0.01164168328292741,0.0,0.021136232480252932,0.27551805447415434,0.24095612091744115,0.308740481524164,0.20279573550823227,0.3442306558649791,0.2731502120146819,0.2537412687358441,0.2905091177307135,0.23383897651963628,0.3136796571695859,0.4455243904689673,0.42525226629532015,0.46611335698307177,0.40924944558433846,0.4970552247594477,0.6744894743889884,0.6634611274572094,0.6835799240388027,0.6556443166194886,0.6951699957073503
113,0.0035742526436811613,0.0,0.011553224092926972,0.0,0.019889600961490582,0.27470038597920965,0.23967456812688712,0.3088762851446194,0.203729827400005,0.35012081537687595,0.2726814203422276,0.25613559324197094,0.29165749876035857,0.2341071895499975,0.31279198463983665,0.4468772436823913,0.42454637692422886,0.46821693514228546,0.41016682076576444,0.4991152182901104,0.6732580959846354,0.6626496758503312,0.6831937776159707,0.6557665640776946,0.6946739202202562
