mjd,blue_wing_flux,blue_wing_error,core_flux,core_error,red_wing_flux,red_wing_error
48460.0,5.979623844,0.1296199433576855,16.5948168,0.13359041961996526,4.643057236,0.13139659130017034
48474.0,4.327842132,0.13111654089434788,13.160103600000001,0.1362171904103502,4.88697492,0.13403670622971903
48477.0,4.003071116,0.12693378302023145,12.5852424,0.1283722104289803,4.8538884,0.12835984114629623
48512.0,5.342146736,0.1313636911857154,15.9001068,0.13562433968430299,5.18952132,0.13322754095173564
48513.0,5.189442268,0.13034467730207017,15.7134408,0.13382866730489099,4.975721988,0.1319521635535363
48514.0,5.119028617720001,0.13911909347047946,14.9493912,0.14727255715628762,4.5580796800000005,0.14183035776733838
48516.0,5.5167308880000006,0.1362417337906238,15.746046,0.14302811360851264,4.603848932,0.1383626694719757
48531.0,5.150062376,0.13022914479525696,17.0956728,0.1347566960843965,7.247245199999999,0.13287409466176617
48636.0,5.649075476,0.14493163935258305,18.038944800000003,0.158815583144597,8.196182400000001,0.15159240543133287
48644.0,6.2009801304,0.14307564613467938,18.604319999999998,0.1558231898924162,8.3116993,0.14867474870682781
48651.0,5.91045366,0.14462076783243547,18.400752,0.15873115136708862,7.811575164000001,0.15058850830652915
48670.0,5.769131656,0.13894528872283507,17.184901200000002,0.1499644737637071,6.84323862,0.14355341497420115
48676.0,5.82344826,0.13093158968173263,18.2133588,0.13714393089177515,7.9117572,0.13442044196930167
48691.0,4.794531548,0.12795962297446173,15.0660756,0.13113604287627412,6.6949045,0.130329564927717
48699.0,4.099202252,0.1301261269153278,13.184125199999999,0.1354733812796182,6.3860975,0.13441657123838266
48713.0,2.9761332240000007,0.12977635459645798,9.635582400000002,0.1346931138649456,5.0371138,0.13491260492156246
48720.0,1.9988916560000003,0.12817927594775685,7.2466152,0.1312008270317714,4.2491419,0.13222895751360364
48726.0,1.8079536320000003,0.1290385077954019,6.665432399999999,0.13264015350474834,4.39143192,0.13416641130657406
48733.0,1.618812252,0.1282555276990368,6.3758617200000005,0.13118575621760772,4.486957680000001,0.13270747824252258
48733.0,1.52881768,0.1294648666888434,5.989107799999999,0.13324710569635048,4.00564548,0.13470823532965162
48742.0,1.8613340200000001,0.12929923789429235,5.6934848,0.1327345030114416,3.98091576,0.13453026747736438
48742.0,1.2140544832000002,0.12665817228318432,6.30030332,0.12812907354860567,5.053188500000001,0.1292901402844192
48744.0,1.75662044,0.12716042633478075,5.93894468,0.12873988774258274,5.1983985,0.13008887637511826
48745.0,1.4022884444,0.12654493898105287,6.1963007999999995,0.12781468063235302,5.4952856,0.12895318191278568
48746.0,1.434812424,0.12656545168720887,5.968907,0.12788653349503223,4.7692952,0.12900820992453466
48750.0,1.5619603260000001,0.12737947135950597,5.985757799999999,0.12915051916366732,4.4260057999999995,0.13019329538020305
48765.0,2.2007837080000003,0.1274378080852178,7.0346796000000005,0.129372098399573,4.9233444,0.13031786774747353
48777.0,2.353230016,0.12649355756109634,7.6630248,0.12769273712524765,5.4087345,0.12851970521585243
48778.0,2.1034886999999998,0.1272821171527564,7.6627752000000005,0.1290381888169793,4.984550520000001,0.12983806136029602
48780.0,2.4216241440000004,0.1273473375771445,8.0319288,0.12897696214693227,4.903624799999999,0.12950724856134965
48783.0,2.360048616,0.127446179292958,8.388618,0.12914546859138962,5.1984372,0.129733957249226
48789.0,2.806649164,0.13101508739429363,10.640680800000002,0.13594909487107887,6.4817988,0.1359197509454693
48796.0,3.560253212,0.13162459734360293,9.817829999999999,0.1369531918625455,5.91225596,0.13723529839703486
48804.0,2.9978163636000006,0.1269011401800693,9.6502308,0.12869380821536364,5.812854000000001,0.12921611731944896
48804.0,2.7861319104,0.1271544855132496,8.762267999999999,0.1289949273716141,4.6804836000000005,0.1294009331656677
48810.0,2.467487578,0.12635681698623466,8.2715268,0.1275264638460206,4.591374,0.12815427273562438
48817.0,2.923261612,0.1308645625240936,7.5208476,0.13523988198149242,4.721632420000001,0.13642967430526834
48825.0,2.513774852,0.12747266123868287,7.700283599999999,0.12936183070075655,4.159448319999999,0.1298675748872951
48830.0,2.2552880436,0.1268345433641041,8.147154,0.1283777907353511,4.5365952,0.12888959097011365
48831.0,2.1021044719999997,0.12711284408299894,7.4794104,0.12866111914066347,4.537600919999999,0.1292778189315646
