lag,width,scale
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.57814353100508,0.5732334454652954,0.9464792737221044
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.51996035878426,0.5709868289503854,0.9466548946884532
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.56497888246679,0.5737964931903307,0.9434194552815186
10.32582151703525,0.40165777101384725,0.9453358528504044
10.32582151703525,0.40165777101384725,0.9453358528504044
10.32582151703525,0.40165777101384725,0.9453358528504044
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.611322270703837,0.5001736686530619,0.9942603415877626
17.648161335131224,0.364284608918395,1.0024934707203226
17.648161335131224,0.364284608918395,1.0024934707203226
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.461695433085556,0.349106354335146,1.0148401979667412
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
17.457108262589767,0.3879644208517886,1.0161113055119304
11.514358018298225,0.7007929493623931,0.959246660278374
11.514358018298225,0.7007929493623931,0.959246660278374
11.514358018298225,0.7007929493623931,0.959246660278374
11.514358018298225,0.7007929493623931,0.959246660278374
11.514358018298225,0.7007929493623931,0.959246660278374
