lag,median_U1,p16_U1,p84_U1,p2_5_U1,p97_5_U1,median_U2,p16_U2,p84_U2,p2_5_U2,p97_5_U2,median_R12,p16_R12,p84_R12,p2_5_R12,p97_5_R12,median_S12,p16_S12,p84_S12,p2_5_S12,p97_5_S12,median_leak,p16_leak,p84_leak,p2_5_leak,p97_5_leak
23,0.08227330668863694,0.06320024464061531,0.10546750950316433,0.048611220531959216,0.12499005409013507,0.05559580180725164,0.037777683486286635,0.0804150714420013,0.025807968560978826,0.10480171646731835,0.32679827417288915,0.30706521528136277,0.3505241669329343,0.291735083854911,0.36317274106567193,0.5328018299642903,0.5119614441010063,0.5503395204722512,0.48308532054002723,0.5628202227340156,0.6875564409340273,0.6747198030893146,0.7007497600274881,0.6551940546782689,0.7117187250754189
24,0.08160441751954015,0.059285095579524175,0.10316142267423299,0.04514839763161452,0.1250154043979569,0.05587740753682754,0.03648320570642861,0.07883740224035181,0.025326629983553832,0.10263975400032463,0.3229535655025503,0.30563479936428856,0.34601312285164465,0.2873987840969023,0.3590601288149726,0.5377881720356283,0.5160159384436357,0.5549138039441613,0.49026817909365455,0.5685895059613612,0.6895210621092454,0.674562286485123,0.7012204783951189,0.6549917500799717,0.7106315353687241
25,0.0770901296043342,0.05659501025061334,0.09899094725224358,0.03945120739079367,0.12316008875620539,0.05539211233435016,0.03543820981945572,0.07675106588416312,0.026000286418052708,0.10582661801745778,0.3243668655653916,0.30376809714186837,0.34631310108431973,0.2855886026782647,0.35574244897866525,0.5423036770392853,0.5202317319679491,0.5574558828864951,0.501896631224934,0.5732807221556774,0.688416790429121,0.6744186066945783,0.7026579284507409,0.6552134552377207,0.709571165582106
26,0.07600879314393405,0.054327424239498136,0.09810467836156489,0.03752819220719095,0.12231865443104052,0.05439270458165831,0.03559284111529755,0.07770644936371895,0.021843402385638706,0.1065758805531014,0.32298797841628546,0.30149011809635595,0.34214971514854614,0.2856615887205589,0.35486672773729716,0.5488356890948082,0.5254790101799734,0.5621100742158872,0.5113563056170615,0.5799480838826808,0.6875477619285773,0.6722362237991661,0.7016279623452613,0.6569673499360535,0.7110162043410746
27,0.07186248195488765,0.05092084579342003,0.0918630944318455,0.03471761630352628,0.11820676980660459,0.05425407378514257,0.0364947178096523,0.07516268804653606,0.019742051661766374,0.10730962748221222,0.321027745265318,0.3011172168466194,0.34064377966196124,0.28721055497023096,0.35637529556154124,0.5518215914141887,0.531026342502236,0.5660050425833629,0.5186809155765,0.586096627642625,0.6862312974090483,0.6704817452808861,0.7010478115323807,0.6561814946335288,0.7098772629015045
28,0.06572310158588805,0.0466308956849947,0.09142036909525275,0.031683788535417076,0.11646834018376835,0.053625007663931884,0.03784908839157628,0.07694342997789257,0.02069807549017726,0.10295610028002286,0.3208172617897098,0.3011438096630931,0.33993172923571174,0.28594785935104233,0.3590582684111739,0.5539779591540814,0.5360819852329113,0.5695309605289302,0.515488369373989,0.5899365241585681,0.6863561985206947,0.6706688877166854,0.7009735758084422,0.6591131377407867,0.7109403687353141
29,0.06207696554570053,0.04230393296760875,0.08510812378122917,0.024081878975587685,0.1091159502124548,0.05331578178083113,0.0381210924793125,0.0760034555895247,0.024022811413871026,0.10148295986950084,0.3211754851751192,0.3017623929598934,0.3430174238809284,0.28772656084874526,0.36049081333597305,0.5591784200521381,0.5432626918795457,0.5737211730224301,0.5220468468365335,0.5913618540163744,0.6864559234624166,0.6723524928917349,0.7007256776858297,0.6584657725519448,0.7106029471914362
30,0.056398018616837284,0.03816132507284303,0.08049157100538165,0.019973399966805076,0.10314051604817638,0.054045788693691706,0.03692100691001135,0.0750835547547396,0.01728602826057526,0.09776335195495109,0.3215147374634699,0.3008892906480013,0.3440444400923275,0.28907192274110577,0.3633597428266397,0.5670237626071732,0.548669091234572,0.5795465008594761,0.5261208524129274,0.5947550134951785,0.685293492686655,0.6713268325981635,0.6997693723232038,0.6596293911880862,0.7081101568937082
31,0.05479435012391481,0.03515626603455656,0.07885478351505854,0.016778339960045664,0.09912048722057601,0.051142003566561525,0.03671453994102749,0.07519893984501076,0.014769861878785482,0.09992000776763814,0.32097942865454765,0.30050162495491056,0.33921667292107194,0.2863504143315149,0.3610113711202554,0.5689451212134278,0.5555896121427901,0.5841705116155949,0.5334490803819828,0.6048414135544807,0.6831538219868316,0.6713729656292146,0.6979256411224912,0.6596715585250975,0.7055446739737823
32,0.05181090259221807,0.031081489764859624,0.07581088113918374,0.01624437935200272,0.09725949119618467,0.053728337935925616,0.033372662852745066,0.07549846273897294,0.020227641961293244,0.09744373600204567,0.3195164937628749,0.3020114294515929,0.3398331636990898,0.2842947075754579,0.3680427781542206,0.5714818203734082,0.5547050657885897,0.5868916380752782,0.5393475142663003,0.6058389988296548,0.6830667124172544,0.6715646386330274,0.699409602702497,0.6587406002715498,0.7092722250500617
33,0.051278387462217453,0.029724900667823066,0.07356190866242815,0.014898676311319881,0.09452465184675692,0.055011110672170974,0.033823821807948344,0.0778684123025324,0.0155964279390188,0.09607949390744329,0.3191121074078185,0.30384170863463067,0.3410289652234667,0.2818055707697315,0.36592476822411885,0.5714862035892974,0.5573918089569555,0.59034755633812,0.5395500166951591,0.6094548652506689,0.6837580469203522,0.673491614544956,0.7002974366994681,0.6620435880239489,0.7110433044411161
34,0.04939325717906208,0.027974579195018508,0.069375274217229,0.008794816017884073,0.09157355921466429,0.05487372444634753,0.030956624087328057,0.0784368976966541,0.015372454917919198,0.0943868299885575,0.31959538347320904,0.30419151206726697,0.33855067246632714,0.28605001259475055,0.36353825254550803,0.5736119379638549,0.5565564072608524,0.5939656534603917,0.5428947423921809,0.6105643869571569,0.6840148767855584,0.6734903582823181,0.6991819981932138,0.6616291685869008,0.7118772961301074
35,0.049511769052143065,0.02703593444449543,0.06992952567533266,0.0074883270927875376,0.08881888772364374,0.052548022079220186,0.030781271978933992,0.08320813712043627,0.018324351296786383,0.0946393190603863,0.3190548279033119,0.30038194375399724,0.33638049663315855,0.2848999080012551,0.3596475386021203,0.576072538236295,0.5524913601611743,0.5973594432250471,0.5405174466643363,0.6116158486124181,0.6838016653286036,0.6733897823837844,0.6984744795863908,0.6582668958263411,0.7122571201256196
36,0.04671931072675924,0.02793951092203798,0.07194974192077025,0.007189234526899882,0.087636182163251,0.05243498823060591,0.03302746927740459,0.07949289028331019,0.016145324135556624,0.0966494992925211,0.3181300781651316,0.29857054086680834,0.33500595780851544,0.28301175936461664,0.35566859211461826,0.5787035463015286,0.5542697340307221,0.5973259065147799,0.5419492822582952,0.6112191270686373,0.6841436491229189,0.672876900514417,0.698681357006589,0.6590840634430158,0.7148732402419058
