lag,median_U1,p16_U1,p84_U1,p2_5_U1,p97_5_U1,median_U2,p16_U2,p84_U2,p2_5_U2,p97_5_U2,median_R12,p16_R12,p84_R12,p2_5_R12,p97_5_R12,median_S12,p16_S12,p84_S12,p2_5_S12,p97_5_S12,median_leak,p16_leak,p84_leak,p2_5_leak,p97_5_leak
62,0.034994937232218776,0.02321237391788822,0.051788363109463734,0.00814090938948319,0.08092615414290338,0.10145446823750942,0.08131962832106122,0.12564715348146088,0.06313143868370899,0.15048554021529156,0.42406840898250364,0.4080156960609388,0.44211807019341554,0.3910579883591963,0.4629628772148527,0.4345830353002546,0.41868422246323167,0.4530850192765147,0.39614025829309923,0.469576893661577,0.684333356767552,0.6743320201824604,0.6946487773275306,0.6581602646966846,0.7068114923984293
63,0.03302815313843032,0.020991606238483278,0.04958273466748044,0.007237261871570382,0.07836691206353817,0.09899747110917609,0.08004910788702434,0.12509533120928515,0.060568550631874885,0.14923195807267048,0.42353382037198084,0.40700106459189345,0.444579671886535,0.3879476844608825,0.4599749027898225,0.43830869584063276,0.4212189379116605,0.4559255356486808,0.4005285980025022,0.47233344472117106,0.6847707954572622,0.6740215727331891,0.6940591990411422,0.6575614898630271,0.7074876465883874
64,0.03071582314330777,0.02032792395700381,0.047125220516419444,0.0055615446449310225,0.07454075593556042,0.09919980965002807,0.07880881864021147,0.1257128389999225,0.060413545629674784,0.14234299647478732,0.4236307881092213,0.4045784064117739,0.44289145093043397,0.3878878816305056,0.46271232440598525,0.44198730554969196,0.4245131164380045,0.46120713578987144,0.40225732781118434,0.47798684657150803,0.6859964609317297,0.6751568614684795,0.6955151823953396,0.6597230645474447,0.7073455521920845
65,0.028233686959049174,0.019075742459832214,0.04773495610359754,0.006614049657343675,0.0675046495478503,0.10251430452592068,0.07741393181440204,0.1240351400962094,0.06211000563361655,0.1463599403101933,0.42131673995956753,0.4054134766266617,0.4426104036399664,0.3858384410497257,0.4628912856033572,0.44440959534780233,0.4252947447806309,0.46052175161807585,0.39866414219050134,0.4789737470491935,0.6860669045933895,0.6759775261680133,0.6959089519272269,0.6604575610689621,0.7068950419858131
66,0.026978831934732127,0.01689145708072823,0.04328621261454069,0.007380206111375878,0.06539867647337637,0.1049300588045831,0.07761671272577708,0.12935400317280082,0.06233914147319421,0.14991078878482478,0.42116023350684795,0.4043867039276048,0.4399920526492067,0.37854527736431237,0.46420126283214064,0.4473260446476553,0.4257622591485172,0.46275423606481014,0.39834111546343487,0.4813963957787734,0.6865803224716709,0.6756176382494394,0.6968295252127875,0.6619042080569082,0.7101019777828221
67,0.024529024325571233,0.014193678930814446,0.03881552735385608,0.005190597130025709,0.06435318554410738,0.10374349638231836,0.07711635979619609,0.12966932214572766,0.06253268690464348,0.14967020203898426,0.42114065175854765,0.40380799015271623,0.44221252110329695,0.3802678002401023,0.4646881645100972,0.44724139053349715,0.42637824180993855,0.46576888280608436,0.39541097515222506,0.48483592932270114,0.6877862004895392,0.6754038582424079,0.697203543482732,0.661828739892298,0.7096470142815067
68,0.02283073324989681,0.012857987067531601,0.0380322874795141,0.0035556260155086977,0.06798675347739042,0.10223179675218139,0.0732696118073885,0.13244184158928746,0.05477521260398078,0.15894518962793266,0.4211015634639872,0.40520368907453996,0.4432176617024903,0.3828846099934244,0.46678836460826745,0.44567808262591324,0.42649941847639516,0.4653676768896227,0.3961424465673066,0.47920809688936383,0.6871190987230035,0.6764359147911695,0.6984978924257372,0.6644678744829465,0.7072504550363408
69,0.022547005232571457,0.011657341817014824,0.039052867732369656,0.003169011689442915,0.06336643976010156,0.10182377703965766,0.07618789109543204,0.13265956881942922,0.053065474662577355,0.1618543559250403,0.4226445386384744,0.40671084309803834,0.44605478241721314,0.3845506587498128,0.4664694007832191,0.4456533893917445,0.4269119060429139,0.46806244856607065,0.403759048374042,0.48174495277977375,0.6874112356657797,0.6773900743927386,0.6993530341475425,0.6659773850729683,0.7088683173775732
70,0.02304489148747694,0.010151136533361594,0.04050601405510421,0.001504515876644671,0.05941823379418722,0.10349745513748454,0.07541729082362324,0.13156233229368755,0.04816997165444797,0.16392346518867607,0.4221048657241262,0.4054501483177284,0.44851556284396593,0.3894786516954962,0.46478978105707097,0.4462813685606525,0.4285422143104743,0.46735086844158663,0.40525961246350306,0.4809898200983726,0.6911836579233908,0.6778788856834381,0.7004194156195394,0.6693687375921011,0.710469922397541
71,0.02382651421712241,0.009709008095765989,0.04259304605578937,0.0025285986651820266,0.056225004285946685,0.10668443158867666,0.07667479540304059,0.13208512480899323,0.04879107586458887,0.16783046656289674,0.4168420343176573,0.40007426293043385,0.4469445534004176,0.38590123607855736,0.4656705248692757,0.44890130539005757,0.4267007883735693,0.46626253466995216,0.4092114603938411,0.4798338850307567,0.6915406365568109,0.6796211334182579,0.7015912326986332,0.6716161426361597,0.7122822463333917
72,0.024971893106002008,0.011714842113595657,0.04132899866244848,0.002060841184801769,0.057010639836420324,0.10734085114322192,0.07530309430986977,0.1319570180451741,0.04547691883132727,0.16700649639091433,0.4132755268228758,0.3960821277410081,0.43892105181293795,0.3761495727208955,0.4620931372961881,0.4513989791365468,0.42947228628891376,0.4698357230668248,0.4100556019835515,0.4846167537991889,0.6926600198856924,0.6813567888635709,0.7039672931020171,0.6721854833605643,0.7137535795474924
73,0.026931476534607188,0.013233856697296426,0.04274903070047902,0.0034594995541971777,0.06235355086492197,0.1027198363859316,0.07724763367860589,0.12957324833559622,0.050593528554334535,0.16092593384551993,0.408816375946282,0.39137544763741633,0.4327048714710871,0.3702325998346164,0.4519390231972221,0.4572914862430141,0.43784465287822993,0.4744525495400797,0.4195094193805011,0.49299983580535267,0.6941851108598265,0.6812174499831701,0.7058068440830738,0.6704476511225047,0.7159794195735834
74,0.029530354835153684,0.015588213962045835,0.0443865137315057,0.006476665340296072,0.06081977675458007,0.0981997340990956,0.07336917004318658,0.12610710526029012,0.0542723491546224,0.1569928392318139,0.40687152953643263,0.3880778482678736,0.4275369377206809,0.36510983303790845,0.4417833150912452,0.46258780031266394,0.44314510184077316,0.48263675151188373,0.4255437848776676,0.501142254248964,0.6958857857289125,0.6820356638880515,0.7072576306513825,0.6683901569010565,0.7149970248966867
75,0.03210196767731077,0.017773448979291465,0.04931047260896894,0.007844110853283333,0.06748560038380393,0.09618136965496857,0.06954499490656466,0.12181393435739896,0.05469779269473054,0.1549638527455116,0.4018362430807282,0.3838430473049329,0.42295753138497766,0.3635556675460509,0.4345763990343758,0.4687289828583965,0.44594107988670156,0.4869329732032547,0.42930898959304165,0.5091342207201118,0.6966140976687301,0.6829019292246732,0.7079789642789995,0.6699110588061342,0.7149409752253278
76,0.03421204782733404,0.021421321491078706,0.050686276996637684,0.009426022900592643,0.0763362170680561,0.0923565183733795,0.06661781941577956,0.11848581004795102,0.04427161300575516,0.14898813729298319,0.39852336237375247,0.37936139722945084,0.4184535875106094,0.3610644049009332,0.42953632263989433,0.47411460155575436,0.448766066988422,0.49231318408611774,0.43208347816803333,0.513147468726119,0.6982054078281587,0.6843961027700162,0.7101752756335608,0.6694278217997448,0.7177132395570939
77,0.03786310663144124,0.02438556349689442,0.056008538745662535,0.011252810632492533,0.08224174047367712,0.08636902754616055,0.060408310390459824,0.11761987790592521,0.03985444362540516,0.14513698293950264,0.39377583642088465,0.37658403129242524,0.413008902007484,0.36226830012783,0.42788117936582176,0.4749568809740242,0.45567933618770995,0.495596136823686,0.4327941392313764,0.515261031251286,0.6988347812488491,0.6883269633780209,0.7119007897387698,0.6732667574459951,0.7184625945618762
78,0.03997212040028292,0.02646353212600147,0.05875769738275932,0.014903565978968098,0.09109359914681162,0.0855023023061772,0.05687323835722374,0.1152317468306918,0.036668571012066505,0.1353643184607321,0.39198487418105243,0.37600461897445764,0.4116219558785304,0.3640810915765264,0.4229629843370172,0.4786063780377424,0.457334692841249,0.502215264084021,0.43788697684938593,0.5184900306421437,0.7017734709035959,0.6901946842009866,0.7138107274682993,0.6734439174501362,0.7221769605019327
79,0.04274647999763273,0.028384155731246967,0.063976774174985,0.016518992556237868,0.09721736217857677,0.08232866274664773,0.054710864981482095,0.10845318277809082,0.03404318332965467,0.12844687518429523,0.387702364579124,0.37069218018823735,0.4051718894474497,0.3611825184062214,0.4216883063262643,0.4818921735576439,0.4633803355759416,0.5028307131018775,0.4412732296527782,0.5214114545682371,0.702017409660816,0.6915299381432632,0.714348826497679,0.6758160869484431,0.7234644901562765
80,0.04551078977885234,0.029062686364236315,0.06650115549125804,0.01796917903809342,0.10260282828771158,0.08228112966204743,0.050421693965761585,0.11331545860243597,0.036436241879549205,0.13012384022711915,0.382663520813528,0.3650236083168801,0.4004772877681805,0.35413308045756486,0.41983901361889486,0.4880228004175925,0.4674270876777415,0.5079257964353266,0.44079093675196984,0.5242362882276363,0.7048001702366653,0.6914358473409382,0.715730649938111,0.679426941232951,0.7263650624186719
81,0.0464138465885969,0.028360584391271308,0.0646027449982361,0.01748170260069714,0.10173069902464094,0.08335062498702267,0.04976377162760136,0.1092593101209713,0.04064042930911931,0.13094730165874743,0.3767472570584177,0.36066770872557086,0.3974775451785903,0.34881177830057375,0.4164241456894951,0.4915105483815739,0.471047934100792,0.5131588864199912,0.44729120653453325,0.5306334743738955,0.7064862342294289,0.6918329421714559,0.7162097683228152,0.682742279560709,0.7278184613254993
82,0.04547391738663355,0.02867141286790384,0.06404924414697166,0.015342991337409429,0.1007772437038322,0.08404496531518868,0.053988722739417516,0.10778019236307208,0.04252547397164902,0.13637973196289804,0.3747881943899733,0.35633492232363356,0.39311833308263766,0.34125821757668,0.41607048784187384,0.4927603226468895,0.47267017995258875,0.5153205804845047,0.4463533959819562,0.5354347374830325,0.7082940969632003,0.6936110334472123,0.7167472827906898,0.6843433940664929,0.7280557422189226
83,0.0454889515797069,0.028770279128702395,0.06426446541788516,0.013194147673677475,0.09103364553596786,0.08382097747737319,0.056646546086492784,0.10543283215612947,0.042527516737023964,0.13591030682042313,0.37096633086997255,0.3519440319523189,0.38751545553112654,0.3359790617026319,0.4074176305195274,0.49726386467171646,0.47842085218797853,0.5186607292630828,0.44734184996140064,0.5399656133902568,0.707497777986924,0.6945119359583204,0.718137532060339,0.6861759143297077,0.7297449831737464
84,0.0427714239919464,0.027790393351950465,0.06288274245488279,0.013315220719408324,0.08128124686828038,0.0882933926194272,0.0622468031973996,0.10920900089061984,0.046841798875369295,0.13708960192466335,0.36396529227354035,0.35033569381652124,0.38355242324613154,0.33154722291144395,0.3998981670363705,0.5028788392264436,0.48243292890645967,0.5205281537400329,0.4493181738907514,0.5449795357423353,0.7086658071862124,0.696963514307304,0.7192618134868051,0.6884865552127163,0.7322355668295621
85,0.04088651840263615,0.027647402058479983,0.06360305049729081,0.009721636665942935,0.08129628736151727,0.09570320275167907,0.06962494411323132,0.11914295055849908,0.050579397048100244,0.14073118928422534,0.3597380212194499,0.3440456658288399,0.37869141203506235,0.3274518343259526,0.3959036222996782,0.5025349435112568,0.4787568827578907,0.5217958659268944,0.4487154838127394,0.5433840837278998,0.709737022237334,0.6981468559725758,0.7225557541042426,0.6886699861207703,0.7342418125984381
86,0.04034135321204309,0.02453843809847697,0.06152643702396372,0.008926500311107624,0.07803391959060205,0.10531722409883393,0.07943488483403416,0.1277595314123696,0.06183166813440324,0.1424316657091708,0.3536145817733918,0.34010171887300816,0.3749760984993819,0.31944881082370624,0.3915951639223752,0.49884404729333787,0.47638219280583577,0.5194497205289985,0.4485447627852126,0.5413099852918648,0.7111961628534896,0.7004441646703409,0.7248005419549162,0.6899762727116946,0.7336904751355542
87,0.03910939311125866,0.023079617745367376,0.05782374558211718,0.008092181692125272,0.07880071275454795,0.11705923049429523,0.09029517682169996,0.13793046932136002,0.06369951941265668,0.14929089330138132,0.347120299630744,0.33183891977063895,0.3676945274966064,0.3116981197699686,0.3829146994174419,0.498586295768884,0.4756873833612634,0.5198014952298944,0.4430773741271289,0.5425598569366151,0.7122813882841146,0.7003759190811254,0.7265848449257684,0.6898204924070364,0.734783167261742
88,0.038316592163403926,0.021749595745274318,0.05205523905850063,0.005698854657630484,0.0803044728499668,0.126319674021227,0.10160297307702404,0.14718263587817712,0.07463647472004335,0.16312348419958006,0.34123221950843685,0.3247476259861058,0.36089600483723494,0.30602990984053624,0.37803566956118434,0.4986231031873063,0.4749212967240565,0.5205464921362855,0.4400046830407445,0.5471482077597088,0.7121065068388394,0.7009864359697495,0.7273470711690471,0.6890834257041477,0.733349745370415
89,0.03634984162040403,0.01858287846591461,0.050619652575261555,0.004519025499500348,0.07762319394353495,0.13384951139160228,0.10746021153370379,0.15818107872601977,0.08111226288860135,0.1729155476610037,0.33225237610158165,0.31792798345729956,0.3577397105799687,0.29352482136643326,0.3712901940009567,0.49729638870990567,0.4729105201202378,0.5177395938289594,0.4386180269795933,0.5530253015091366,0.7111890877393414,0.7004759110446844,0.7269197396691893,0.68713257623368,0.7335004018383406
90,0.034647403395895664,0.017415548627280973,0.04789779748215507,0.0034511507647434947,0.07221047021258682,0.14172297147963858,0.11580435757279788,0.1651010240660506,0.0842463216071588,0.18876698345350648,0.32641647355314596,0.3119662189134869,0.3474497987244058,0.28734698834159655,0.3675574765404804,0.4974121951802533,0.47095067005017055,0.5173194496757628,0.4377069483428677,0.5562558106528425,0.7108094189355922,0.6991097063910913,0.7238778749707304,0.6860477534351728,0.7330930896151568
91,0.03150595088579176,0.01592788010694829,0.04859967256629093,0.0025664300046631754,0.07207444567793678,0.1474118477597527,0.12002390711525492,0.17166204023315754,0.09108120236869,0.204063596365894,0.32260521716562385,0.3047613443313519,0.3410455144983313,0.28333087975740007,0.3625854380960718,0.4971368718585067,0.471576456293412,0.5189621302959746,0.43700729747018974,0.5527789837738873,0.709830775629841,0.6957709019086139,0.7225466560413278,0.686043906348972,0.7320731224835625
92,0.030112999813984083,0.01481888255587859,0.048617906578634656,0.001144200444536324,0.0698143786134038,0.1521699706223664,0.1247591189770463,0.17727748012609262,0.10085296293348353,0.21543476303904793,0.32017688025885027,0.29957117208019396,0.3378603367470301,0.2772189715091245,0.3584069707708317,0.4974464123659902,0.4688805572040599,0.5184880936836165,0.43991402092540155,0.5475020333632146,0.7091523525983188,0.6955884622009736,0.7206584888857611,0.6851724586260696,0.7324447116546935
93,0.027931467858489427,0.013232803273821604,0.04661021986232355,0.0010807564194371397,0.07235109906456798,0.1565201043136985,0.13057271443532195,0.18817201240441006,0.10913623751455241,0.21747096258238965,0.3167376815132946,0.2955374953038277,0.33530015260675194,0.27306993200020896,0.3526950300251571,0.4969554867039553,0.47404022256606876,0.5163058246341086,0.44394382124611104,0.543849121922353,0.7085774681246474,0.6938960352673207,0.718697604683995,0.6812988445722483,0.7312821497636751
94,0.027771114368060533,0.010958340533189531,0.04303364280561533,0.00014152860309126094,0.06886827926710067,0.16089574147523378,0.13058087677939917,0.19359459409154922,0.10872381997446291,0.2182389578248501,0.31629752551748536,0.2957770912347368,0.33267074240470523,0.2729320917237681,0.34922353761784203,0.4948386176227882,0.4745076212131894,0.5165184312244191,0.44916739804950984,0.5421739968549923,0.7083191095444341,0.6943691551219386,0.7187140415444594,0.6828842309453613,0.7312147407717756
95,0.025052501041726447,0.00906557930271289,0.04014645832701799,0.0,0.06430514378719711,0.1635909247690336,0.14040785803795316,0.19563618779894545,0.11260297793750773,0.2168770973535446,0.3150163081878691,0.295015716953715,0.3323492619097544,0.2733995503236173,0.34965822365180405,0.4923710440005,0.4713983002993907,0.5156767250870553,0.44884470378935626,0.5393030458933409,0.7081453002383886,0.6922673440691541,0.7188705139950247,0.6823906571603096,0.730586014901492
96,0.02238043203355263,0.007196519734149431,0.03744968173041825,0.00040796677581342577,0.06291154645060187,0.16657556912316093,0.14564513742532417,0.19534845948049254,0.119428147963583,0.2198917209318064,0.31358909668586976,0.29057154299104876,0.33161537062047985,0.27688227831106155,0.34861081203899813,0.4931906471803442,0.4711098258107979,0.5165912817779345,0.450308660825409,0.5411850595393665,0.7064402222203413,0.6920171287409879,0.7174333891904345,0.6833388134130834,0.7273354170808318
97,0.021699837077009513,0.00628979093029154,0.036732355898859835,0.0,0.056832041294333537,0.17068754317217383,0.1490924173439136,0.20541927339607868,0.12684222873279333,0.2236709903585089,0.31050216321995483,0.2876924343289885,0.3273567951686623,0.2738573870779425,0.3446815060660582,0.4955023634454965,0.4730381936399607,0.5184317520205535,0.452604432415535,0.5409243287736254,0.7045960106415106,0.690111287741903,0.7154563614559916,0.6803479124755087,0.7258444463030806
98,0.018444721568772998,0.005049951348475408,0.03342305282937186,0.0,0.05473777733636774,0.17937393318012743,0.15289135681526697,0.21008929541290403,0.13442690080510616,0.229440879043883,0.3071466393014428,0.28543611591738355,0.325308019482464,0.2730742254861428,0.3413106588482938,0.4933870145159114,0.47116046546566875,0.5147831430786886,0.45156183451624266,0.534948473946692,0.7034966669728668,0.690671557298775,0.713777617367128,0.6792177691408932,0.7221078562861012
99,0.01700972554890551,0.0031048601564651595,0.029835001375203753,0.0,0.053658637495701274,0.18409917914050117,0.1591245393410244,0.21740926483002002,0.1381429389988567,0.23910969197217008,0.3038042746902788,0.28369777389760326,0.32403094695145257,0.26686263234181634,0.33750923342556466,0.4943618680989526,0.469324870452229,0.5117546036433839,0.4475726807119242,0.5343117244271254,0.7040942756104223,0.6890816455537346,0.7134222431052814,0.6806781208840083,0.7253106670264282
100,0.014822040853401386,0.0025905335933613083,0.026705868626294017,0.0,0.049721173201347675,0.18807360375396034,0.16482089617633494,0.2180603143892873,0.13757425078366292,0.2512884897132075,0.3003295720837371,0.2799571111687948,0.31807427301731556,0.2608242440809507,0.3378803535596929,0.49307813428270353,0.4683738821698295,0.5109834129494382,0.445548681575336,0.5337780654403875,0.7033490102705969,0.688613587717497,0.7141431720977347,0.6784683405723217,0.7278266504529499
101,0.01323833465657581,0.0010194590198818849,0.02676460647317555,0.0,0.04515369186721172,0.19091446200532072,0.1662755290261344,0.21864823248979365,0.13214074292744904,0.25408145190157116,0.2993041136648716,0.2786996875436963,0.31540790104921396,0.25706708210388146,0.33792791636225533,0.4992059759686423,0.47116052526138963,0.5156242777511313,0.44820860636201076,0.5385921457213175,0.7018603007634401,0.6860721357179397,0.7142564529957776,0.6795975676413395,0.7251377385454033
102,0.012263629887136885,0.00039387603453145737,0.022954096720126032,0.0,0.04642469684230656,0.19168552802592148,0.16470256098916813,0.2170618954650113,0.13200759602385465,0.2599489311011674,0.2993156708650835,0.276301613080373,0.31668003491855845,0.25668697805718915,0.3395962690433206,0.5002230775528607,0.47080751739052845,0.5178627884430679,0.4544713989490013,0.5450287029718892,0.7003734277828244,0.6843635879775108,0.7128581165603329,0.6775296485236529,0.7208922473083916
103,0.011475567542780339,0.0003792513070907111,0.023240337733253204,0.0,0.04880667735879323,0.19369601238066247,0.1643226772564595,0.22204237138484537,0.13694421527317932,0.26673249188074866,0.29595777877430646,0.2746756057522668,0.31388287548649163,0.2502597640659253,0.3383244711241781,0.50133992994588,0.4733097394230688,0.5179257386460981,0.45755650760005684,0.5438553840752167,0.7007524973903776,0.6834654090254887,0.7121293515693153,0.6754672565638367,0.7197783319059546
104,0.010816024495005754,0.0,0.022725131306185097,0.0,0.04295950324814186,0.19742544838349893,0.1631336961564669,0.22611421143580995,0.13559975940700406,0.2678368241268479,0.29524140947401906,0.2699630660335882,0.31147317758683574,0.24701188826170647,0.3361188675264409,0.504560229254232,0.47395868890618137,0.5181907734764206,0.45915152503444684,0.5467614642213389,0.6986711405815897,0.6845568489053555,0.7101984579970249,0.6739352900544405,0.719562568460092
105,0.010065221861025805,0.0,0.019615085807629204,0.0,0.04159555996170113,0.19489503737077177,0.16252627148285648,0.22631210758517636,0.13921643849770593,0.2652617964804851,0.2926214232354289,0.26954159438386327,0.3117231075622932,0.24552479234279492,0.3347375119058082,0.5054153351009334,0.4757209911330491,0.5203987207312067,0.4631968092219652,0.5484339875075711,0.6991547743069315,0.6833771394044839,0.7088152895920268,0.6741579526085645,0.7182686484016777
106,0.009690072441587146,0.0,0.019259760759957285,0.0,0.03862026228584027,0.19284960227559172,0.16053020004547552,0.22510491281296685,0.14184279562519728,0.26243122770817673,0.28885564953976084,0.2668758881291366,0.31186090693792146,0.24713835455964933,0.3338394095128954,0.5091548470821611,0.48134365311148325,0.5235759935088706,0.466588642162385,0.5478448091951571,0.6969934458671058,0.6826324398362952,0.7073941355745791,0.6730001365222187,0.7183786790571125
107,0.008885572751727348,0.0,0.021787197251477375,0.0,0.03944096864835721,0.19240144067401577,0.15891149866038473,0.2275187760137661,0.14269821035272615,0.26170738251438674,0.28763897834044483,0.26343514885043917,0.3097202105722477,0.24798176140769776,0.32703793711635404,0.5107834479826399,0.48305482529140087,0.5305468666789828,0.4671388387513932,0.5534617793942038,0.6953251384378607,0.6814069871075314,0.7075052819183616,0.6712046574851627,0.7151659356800284
108,0.009746614471416348,0.0,0.023232089984479738,0.0,0.04249667254603973,0.19010678389544178,0.15794315519375715,0.22493327983312558,0.13860880108181328,0.262800857206033,0.2867635553489338,0.26362668412331386,0.30933957618015534,0.24579422836359616,0.3274240769256406,0.5111432092089658,0.48407456952147065,0.5305649249352777,0.4642893330561801,0.5536665635250906,0.6960750632376793,0.681886413599828,0.7072567875942043,0.6716481924867745,0.7149827027497258
109,0.010762195330698329,0.0,0.023327568523559637,0.0,0.042084339032616935,0.19036666917870754,0.15561994161946072,0.22411943846921178,0.1361144797149273,0.26055425296400686,0.2874329408031952,0.2665578747551936,0.30666889290913907,0.25049942395806946,0.3318062064087821,0.5119724242118835,0.4843644037174249,0.5331139113893778,0.46569330541522247,0.554596385064901,0.6964535806755228,0.6831192657871646,0.7058082594901564,0.6729252671677242,0.7156940776008259
110,0.010499627071765926,0.0,0.023414387245605395,0.0,0.03977616578572346,0.19234783680090162,0.157568719607903,0.22392385448474741,0.13896530186884423,0.2595764013614254,0.2878489920848527,0.2668011348223416,0.3070986775293396,0.2532458628758553,0.33096486805181136,0.507013541251232,0.4847293411591467,0.5321321441095901,0.4661143913223337,0.5515563653642193,0.6963857675383478,0.6858272928232884,0.7061799146160084,0.6718829130098942,0.7174365809314718
111,0.011541065171999307,0.0,0.02502739055946238,0.0,0.03973879599310055,0.19034046749578837,0.1540878530607226,0.22107417204581445,0.13565849782486517,0.2576064585951842,0.2886008061519105,0.2658998777588688,0.3062434127106992,0.25398880691138687,0.3321610815962643,0.5099598133449899,0.48368106773332614,0.5311536364751642,0.4618879658963211,0.5529796165143598,0.6979270648037827,0.6860226945169594,0.7069773689729141,0.674930022644701,0.7199731092783598
112,0.011628742934729144,0.0,0.023582622241978733,0.0,0.038271278520552454,0.190322477450592,0.1510088306068341,0.2211007354838707,0.1383826532312038,0.24973946202110633,0.2880850959413541,0.26866066826322044,0.3081117997240673,0.2549174727039695,0.3320464615105568,0.5096397936956012,0.48613217968546113,0.5293459297211859,0.46362837095168574,0.5501251473996704,0.7004442353386768,0.6862620852069138,0.7097627457189006,0.6758199693110633,0.7223392858570536
113,0.011020926565570969,0.0,0.023644621951240008,0.0,0.0395252026075466,0.18721066120194652,0.1484797850874507,0.21454001060083513,0.13591214300112708,0.24931827030342743,0.2902785769682472,0.27012403892427095,0.31233203196348297,0.25798427874861557,0.33396802100065104,0.5121544842791308,0.4872384241985216,0.5318407402073797,0.46800934655984394,0.5545607614808337,0.7017328142014152,0.6884941255050324,0.7122747317972624,0.6743719552618906,0.7220529621427926
114,0.0109773248649324,0.0002822422277442799,0.02480734831756332,0.0,0.03773438466480506,0.1850545683198131,0.15012761522557158,0.20905211248775316,0.1291720838605458,0.24464723511109637,0.2899629147793426,0.27294884014485193,0.31534022871872475,0.2618616664874523,0.3367743147212778,0.5141631485603269,0.4904867883748886,0.5360685448313098,0.47116284296280886,0.5565827151160337,0.7039096313865313,0.6895540394449097,0.7131231338945858,0.6764610790730733,0.7213140133235301
115,0.012192003895899015,0.0006104199839070542,0.023837889204676947,0.0,0.037557026476659976,0.1832654316058568,0.1448076615329681,0.20557798892437357,0.11936093534440885,0.24016347387378167,0.2902368344994305,0.2760458193301589,0.3151187927781632,0.25982377393840206,0.3363241902978823,0.515649418973332,0.491421564906436,0.5368590146659935,0.47016057416819546,0.5581864804611533,0.7038338058962725,0.6892007843947716,0.7146342372561821,0.6788819441679325,0.7221760681880672
116,0.013541288700489755,0.0017604065920969333,0.02685508762956652,0.0,0.03757272790179341,0.17835495966821557,0.14205103335391936,0.202567826544447,0.11806190212483074,0.24332410194600787,0.2896049759662116,0.27572418772244595,0.31558987163271796,0.2586836849560874,0.3376150099179953,0.5157204511342146,0.493350091068818,0.5371864448172787,0.4732022867839325,0.5569594592486622,0.7030556383125395,0.6901020633371071,0.7123819354826746,0.6783388485110216,0.7226711813537179
117,0.01362042422441502,0.0029351181572421924,0.027396059928910282,0.0,0.04046304574979191,0.17926790071429033,0.1426525088590849,0.20098567388602323,0.11612352689278904,0.2364678434300575,0.2911397695624144,0.2758171364774199,0.31706722677495963,0.25971457816980315,0.3384392489616277,0.5153367394456627,0.49316814290519057,0.5400885912781087,0.47300737888485656,0.5595431427862463,0.7026779459085113,0.6897467085918079,0.7132377851564932,0.6780597198633097,0.7219941509888456
118,0.014221212863435653,0.0023795054444301312,0.029160986947109998,0.0,0.041681644501166425,0.17680481823934818,0.14041164546829296,0.20338270722687637,0.11390257233764035,0.2307079363588256,0.29104625194532285,0.27703639713406897,0.31650020824268166,0.25816623680515055,0.33843513113448315,0.5167377596329982,0.49101130701963636,0.5398082554249373,0.4732639601152715,0.5625170557586181,0.701538555915096,0.6890809640171339,0.7123880963494867,0.6785456977600881,0.7219776192594979
119,0.015512683889120502,0.0037534784320831503,0.031378162282280665,0.0,0.044695763767148206,0.17161509811074477,0.13932300900191857,0.20161562254306792,0.1074196715453588,0.22927000230606143,0.29334061680465,0.27459013996342496,0.3153085671438737,0.2572649782706235,0.3466800587428458,0.5164538241331347,0.4917017062194026,0.5414739634934395,0.4745554571082669,0.5598125818374733,0.7017063074282257,0.6889010537008986,0.7121160961433589,0.6778883000035975,0.7188397813118877
120,0.01560208860439609,0.0042517565504879675,0.03176602968569248,0.0,0.043919686640892734,0.1737435728624805,0.13994473884769115,0.2003842948009972,0.11438863307796626,0.2283552205033278,0.29614942006962697,0.2735369744753062,0.3153500967608353,0.25911260957250287,0.3456862189539664,0.5163157481029503,0.4916314518597012,0.538276169600065,0.4734806967643917,0.5519123210749768,0.7019322952828487,0.6899181488011458,0.7116680919691335,0.6774394952085862,0.7189107328402814
